acc,biosample,geo_loc_name_country_calc,geo_loc_name_country_continent_calc,platform,instrument,bioproject,avgspotlen,mbases,collection_date_sam
SRR1215731,SAMN02675049,,,ILLUMINA,Illumina HiSeq 2000,PRJNA237362,202,816,
SRR1765492,SAMN02674698,,,ILLUMINA,Illumina HiSeq 2000,PRJNA237362,202,709,
SRR2246421,SAMN02334068,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,656,
ERR479436,SAMEA2467063,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6070,169,1280,
ERR209821,SAMEA2042515,,,ILLUMINA,Illumina HiSeq 2000,PRJEB1220,167,280,
SRR341715,SAMN00715265,,,ILLUMINA,Illumina Genome Analyzer II,PRJNA422434,180,2924,
SRR2222587,SAMN02334103,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,758,
SRR2195904,SAMN02334043,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,559,
SRR1765397,SAMN02674708,,,ILLUMINA,Illumina HiSeq 2000,PRJNA237362,202,206,
SRR1765462,SAMN02674599,,,ILLUMINA,Illumina HiSeq 2000,PRJNA237362,202,815,
SRR2193862,SAMN02334059,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,647,
SRR2191473,SAMN02334001,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,632,
SRR2192736,SAMN02334003,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,615,
SRR2188510,SAMN02333999,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,518,
SRR061184,SAMN00062637,,,ILLUMINA,Illumina Genome Analyzer II,PRJNA48479,200,6280,
SRR2188770,SAMN02333985,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,619,
ERR528737,SAMEA2582113,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6337,200,6676,
ERR525907,SAMEA2580124,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6456,199,5146,
SRR2198973,SAMN02333940,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,539,
ERR1137162,SAMEA3664858,,,ILLUMINA,Illumina HiSeq 2500,PRJEB11532,196,1478,
SRR341652,SAMN00715202,,,ILLUMINA,Illumina Genome Analyzer II,PRJNA422434,148,2597,
SRR2188724,SAMN02334039,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,603,
ERR210520,SAMEA2042003,,,ILLUMINA,Illumina Genome Analyzer IIx,PRJEB1220,60,115,
SRR2195885,SAMN02333963,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,652,
SRR2228321,SAMN02333967,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,542,
SRR2199171,SAMN02334052,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,515,
ERR479046,SAMEA2467017,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6070,171,1561,
ERR209078,SAMEA2042360,,,ILLUMINA,Illumina Genome Analyzer II,PRJEB1220,121,1113,
ERR1136858,SAMEA3664656,,,ILLUMINA,Illumina HiSeq 2500,PRJEB11532,197,2631,
ERR209347,SAMEA2042492,,,ILLUMINA,Illumina Genome Analyzer IIx,PRJEB1220,135,389,
ERR260232,SAMEA1906415,,,ILLUMINA,Illumina HiSeq 2000,PRJEB1786,202,1885,
SRR2249213,SAMN02334098,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,604,
SRR2227542,SAMN02334140,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,513,
SRR2193455,SAMN02334054,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,552,
SRR2237327,SAMN02334094,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,640,
SRR2191445,SAMN02334024,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,590,
ERR480572,SAMEA2467003,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6070,73,179,
ERR8052129,SAMEA10741239,,,ILLUMINA,unspecified,PRJEB45799,299,21488,
ERR209610,SAMEA2042993,,,ILLUMINA,Illumina Genome Analyzer IIx,PRJEB1220,138,761,
SRR2199669,SAMN02334028,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,583,
SRR2250462,SAMN02333944,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,569,
ERR479227,SAMEA2466975,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6070,166,622,
ERR1137684,SAMEA3665266,,,ILLUMINA,NextSeq 500,PRJEB11532,158,1623,
ERR1110470,SAMEA3646761,,,ILLUMINA,NextSeq 500,PRJEB11532,74,853,
ERR1137966,SAMEA3665290,,,ILLUMINA,NextSeq 500,PRJEB11532,79,731,
ERR526007,SAMEA2580224,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6456,199,4881,
ERR479547,SAMEA2467044,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6070,174,1262,
ERR1137613,SAMEA3665027,,,ILLUMINA,NextSeq 500,PRJEB11532,158,1563,
SRR2194136,SAMN02333944,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,566,
SRR2251605,SAMN02334149,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,804,
SRR2199244,SAMN02334025,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,604,
SRR1215903,SAMN02675049,,,ILLUMINA,Illumina HiSeq 2000,PRJNA237362,202,736,
SRR1215724,SAMN02674595,,,ILLUMINA,Illumina HiSeq 2000,PRJNA237362,202,807,
SRR2228642,SAMN02334135,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,573,
ERR209755,SAMEA2042403,,,ILLUMINA,Illumina Genome Analyzer II,PRJEB1220,125,1199,
ERR480571,SAMEA2467003,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6070,74,162,
SRR2199342,SAMN02333920,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,613,
SRR2222385,SAMN02334117,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,711,
SRR346666,SAMN00037236,,,ILLUMINA,Illumina Genome Analyzer II,PRJNA48479,200,7692,
ERR1137225,SAMEA3664769,,,ILLUMINA,Illumina HiSeq 2500,PRJEB11532,195,2185,
ERR526073,SAMEA2580290,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6456,198,3376,
ERR527093,SAMEA2581923,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6337,200,3906,
SRR1215837,SAMN02675048,,,ILLUMINA,Illumina HiSeq 2000,PRJNA237362,202,657,
SRR2250451,SAMN02334105,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,771,
ERR8056888,SAMEA10741870,,,ILLUMINA,unspecified,PRJEB45799,301,19556,
SRR2199602,SAMN02333925,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,625,
ERR1137834,SAMEA3665315,,,ILLUMINA,NextSeq 500,PRJEB11532,158,622,
SRR2227637,SAMN02333980,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,593,
ERR321583,SAMEA2161311,,,ILLUMINA,Illumina HiSeq 2000,PRJEB4336,180,9028,
SRR2191928,SAMN02334002,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,582,
SRR060026,SAMN00037713,,,ILLUMINA,Illumina Genome Analyzer II,PRJNA48479,190,6161,
ERR209172,SAMEA2042204,,,ILLUMINA,Illumina Genome Analyzer II,PRJEB1220,130,1094,
SRR2194628,SAMN02334052,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,510,
ERR1137577,SAMEA3664694,,,ILLUMINA,NextSeq 500,PRJEB11532,158,758,
ERR1137292,SAMEA3664825,,,ILLUMINA,NextSeq 500,PRJEB11532,158,495,
SRR2194513,SAMN02333981,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,729,
SRR2194034,SAMN02334027,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,524,
SRR1765477,SAMN02674693,,,ILLUMINA,Illumina HiSeq 2000,PRJNA237362,202,622,
SRR2226902,SAMN02334087,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,649,
SRR2250586,SAMN02334098,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,613,
SRR341695,SAMN00715245,,,ILLUMINA,Illumina Genome Analyzer II,PRJNA422434,180,3331,
SRR2194507,SAMN02333941,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,558,
SRR1765627,SAMN02674601,,,ILLUMINA,Illumina HiSeq 2000,PRJNA237362,202,309,
ERR1137749,SAMEA3665294,,,ILLUMINA,Illumina HiSeq 2500,PRJEB11532,194,451,
SRR2193793,SAMN02333924,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,585,
ERR209338,SAMEA2042490,,,ILLUMINA,Illumina Genome Analyzer IIx,PRJEB1220,132,489,
SRR2193771,SAMN02334023,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,549,
SRR2244590,SAMN02334112,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,622,
SRR1215688,SAMN02675049,,,ILLUMINA,Illumina HiSeq 2000,PRJNA237362,202,816,
ERR480576,SAMEA2467030,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6070,73,74,
ERR1137967,SAMEA3665329,,,ILLUMINA,NextSeq 500,PRJEB11532,79,210,
ERR525779,SAMEA2579996,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6456,199,2851,
SRR1212144,SAMN02674792,,,ILLUMINA,Illumina HiSeq 2000,PRJNA237362,202,770,
SRR2188745,SAMN02334004,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,587,
ERR1137734,SAMEA3665291,,,ILLUMINA,Illumina HiSeq 2500,PRJEB11532,194,441,
ERR1137964,SAMEA3665344,,,ILLUMINA,NextSeq 500,PRJEB11532,79,186,
ERR209403,SAMEA2042555,,,ILLUMINA,Illumina Genome Analyzer IIx,PRJEB1220,130,1902,
ERR1136968,SAMEA3664906,,,ILLUMINA,Illumina HiSeq 2500,PRJEB11532,196,1912,
ERR414327,SAMEA2338709,,,ILLUMINA,Illumina HiSeq 2000,PRJEB5224,161,5650,
ERR480831,SAMEA2466970,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6070,68,133,
SRR2189898,SAMN02333969,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,546,
SRR2221444,SAMN02334078,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,659,
SRR2194061,SAMN02333923,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,539,
ERR479306,SAMEA2466918,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6070,166,1343,
SRR2193951,SAMN02333923,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,520,
ERR321590,SAMEA1972188,,,ILLUMINA,Illumina HiSeq 2000,PRJEB4336,180,9704,
SRR2245299,SAMN02334105,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,759,
SRR2191144,SAMN02333965,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,707,
SRR2189892,SAMN02333945,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,589,
SRR2191091,SAMN02334024,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,552,
SRR2198983,SAMN02333960,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,487,
ERR481017,SAMEA2467050,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6070,74,116,
ERR480457,SAMEA2467039,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6070,74,96,
ERR209690,SAMEA1965852,,,ILLUMINA,Illumina Genome Analyzer II,PRJEB1220,135,1236,
SRR061164,SAMN00032842,,,ILLUMINA,Illumina Genome Analyzer II,PRJNA48479,200,6953,
ERR414270,SAMEA2338656,,,ILLUMINA,Illumina HiSeq 2000,PRJEB5224,164,878,
SRR2250537,SAMN02334125,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,517,
SRR2193563,SAMN02333962,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,616,
ERR1136876,SAMEA3664674,,,ILLUMINA,Illumina HiSeq 2500,PRJEB11532,194,3714,
ERR260195,SAMEA1906477,,,ILLUMINA,Illumina HiSeq 2000,PRJEB1786,202,2739,
SRR2225741,SAMN02334074,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,576,
SRR2192729,SAMN02333981,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,665,
SRR2221420,SAMN02334140,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,504,
SRR1765274,SAMN02674605,,,ILLUMINA,Illumina HiSeq 2000,PRJNA237362,202,694,
SRR2250407,SAMN02334093,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,699,
SRR2195891,SAMN02334043,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,575,
SRR2222344,SAMN02334075,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,654,
ERR1137556,SAMEA3665216,,,ILLUMINA,NextSeq 500,PRJEB11532,158,2914,
ERR1136666,SAMEA3665045,,,ILLUMINA,Illumina HiSeq 2500,PRJEB11532,196,1058,
SRR059331,SAMN00072036,,,ILLUMINA,Illumina Genome Analyzer II,PRJNA48479,202,7357,
SRR1765126,SAMN02674707,,,ILLUMINA,Illumina HiSeq 2000,PRJNA237362,202,273,
SRR1765278,SAMN02674705,,,ILLUMINA,Illumina HiSeq 2000,PRJNA237362,202,404,
ERR8052119,SAMEA10741258,,,ILLUMINA,unspecified,PRJEB45799,300,4164,
ERR1137867,SAMEA3665340,,,ILLUMINA,NextSeq 500,PRJEB11532,74,187,
ERR260140,SAMEA1906489,,,ILLUMINA,Illumina HiSeq 2000,PRJEB1786,202,1935,
ERR1137819,SAMEA3665339,,,ILLUMINA,NextSeq 500,PRJEB11532,158,738,
SRR2227913,SAMN02334150,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,639,
SRR2237492,SAMN02334081,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,627,
SRR2236770,SAMN02334091,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,699,
SRR2189941,SAMN02333945,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,597,
SRR2188971,SAMN02333947,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,594,
SRR1765441,SAMN02674606,,,ILLUMINA,Illumina HiSeq 2000,PRJNA237362,202,990,
ERR8053757,SAMEA10741713,,,ILLUMINA,unspecified,PRJEB45799,299,1862,
ERR8058364,SAMEA10741910,,,ILLUMINA,unspecified,PRJEB45799,300,42277,
SRR2194623,SAMN02334056,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,521,
SRR2194979,SAMN02333939,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,684,
SRR2194856,SAMN02334030,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,491,
SRR2194988,SAMN02334059,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,650,
SRR2228161,SAMN02333939,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,658,
SRR2191169,SAMN02333943,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,728,
SRR2225799,SAMN02334135,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,570,
ERR1137932,SAMEA3665335,,,ILLUMINA,NextSeq 500,PRJEB11532,79,330,
ERR480665,SAMEA2466979,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6070,74,95,
SRR2194642,SAMN02334026,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,576,
SRR2194129,SAMN02333943,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,665,
ERR321581,SAMEA2156714,,,ILLUMINA,Illumina HiSeq 2000,PRJEB4336,180,8386,
SRR2251498,SAMN02334098,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,598,
ERR1137304,SAMEA3664963,,,ILLUMINA,NextSeq 500,PRJEB11532,158,2872,
SRR2231811,SAMN02334125,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,499,
SRR2248546,SAMN02333981,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,541,
ERR260152,SAMEA1906580,,,ILLUMINA,Illumina HiSeq 2000,PRJEB1786,202,1813,
ERR480456,SAMEA2467039,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6070,74,96,
ERR1137524,SAMEA3665202,,,ILLUMINA,NextSeq 500,PRJEB11532,158,5640,
ERR1136998,SAMEA3664936,,,ILLUMINA,Illumina HiSeq 2500,PRJEB11532,196,1376,
ERR1110324,SAMEA3646710,,,ILLUMINA,NextSeq 500,PRJEB11532,298,6925,
ERR528739,SAMEA2582115,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6337,200,3061,
ERR1137252,SAMEA3664923,,,ILLUMINA,NextSeq 500,PRJEB11532,158,682,
SRR2250581,SAMN02334043,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,498,
ERR209735,SAMEA2042304,,,ILLUMINA,Illumina HiSeq 2000,PRJEB1220,167,1610,
SRR2231290,SAMN02334051,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,490,
ERR1137190,SAMEA3664734,,,ILLUMINA,Illumina HiSeq 2500,PRJEB11532,194,2875,
SRR2188008,SAMN02334005,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,528,
ERR1136725,SAMEA3664522,,,ILLUMINA,Illumina HiSeq 2500,PRJEB11532,198,3466,
SRR2193954,SAMN02334043,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,561,
SRR2189893,SAMN02333945,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,595,
SRR2228818,SAMN02334113,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,627,
SRR2191973,SAMN02333925,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,638,
ERR1137196,SAMEA3664740,,,ILLUMINA,Illumina HiSeq 2500,PRJEB11532,194,1072,
SRR2194896,SAMN02333921,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,664,
ERR1137045,SAMEA3664983,,,ILLUMINA,Illumina HiSeq 2500,PRJEB11532,197,2205,
SRR1215551,SAMN02675044,,,ILLUMINA,Illumina HiSeq 2000,PRJNA237362,202,775,
ERR479065,SAMEA2466942,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6070,164,2004,
SRR2192803,SAMN02334028,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,635,
ERR209699,SAMEA2042107,,,ILLUMINA,Illumina HiSeq 2000,PRJEB1220,162,3603,
SRR2187653,SAMN02333945,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,633,
ERR478985,SAMEA2466915,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6070,158,1233,
SRR2222822,SAMN02334113,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,642,
SRR2194861,SAMN02333944,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,557,
ERR480927,SAMEA2467065,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6070,74,86,
SRR1765282,SAMN02674705,,,ILLUMINA,Illumina HiSeq 2000,PRJNA237362,202,387,
ERR414449,SAMEA2338819,,,ILLUMINA,Illumina HiSeq 2000,PRJEB5224,161,8032,
ERR414478,SAMEA2338848,,,ILLUMINA,Illumina HiSeq 2000,PRJEB5224,169,5615,
SRR2227621,SAMN02334098,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,615,
SRR413680,SAMN00792025,,,ILLUMINA,Illumina Genome Analyzer II,PRJNA422434,180,4116,
SRR2193541,SAMN02334027,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,521,
ERR527072,SAMEA2581902,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6337,200,7929,
ERR1110456,SAMEA3646761,,,ILLUMINA,NextSeq 500,PRJEB11532,77,558,
SRR2227736,SAMN02334147,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,623,
SRR2194068,SAMN02334041,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,514,
ERR8050296,SAMEA10741118,,,ILLUMINA,unspecified,PRJEB45799,299,8840,
SRR063898,SAMN00083669,,,LS454,454 GS FLX Titanium,PRJNA48479,555,689,
SRR2187672,SAMN02333926,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,673,
SRR2194067,SAMN02334003,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,603,
ERR209533,SAMEA2042744,,,ILLUMINA,Illumina Genome Analyzer IIx,PRJEB1220,137,4610,
SRR2199601,SAMN02333920,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,620,
ERR209856,SAMEA2042620,,,ILLUMINA,Illumina HiSeq 2000,PRJEB1220,165,1999,
SRR059355,SAMN00039039,,,ILLUMINA,Illumina Genome Analyzer II,PRJNA48479,202,7196,
SRR1212699,SAMN02674792,,,ILLUMINA,Illumina HiSeq 2000,PRJNA237362,202,804,
SRR2227943,SAMN02334150,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,555,
SRR2187959,SAMN02334051,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,527,
SRR1765588,SAMN02674697,,,ILLUMINA,Illumina HiSeq 2000,PRJNA237362,202,1328,
ERR209243,SAMEA2042393,,,ILLUMINA,Illumina Genome Analyzer IIx,PRJEB1220,137,697,
SRR2193874,SAMN02333981,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,691,
ERR210426,SAMEA2042916,,,ILLUMINA,Illumina Genome Analyzer IIx,PRJEB1220,63,106,
SRR2222361,SAMN02334104,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,475,
SRR1215956,SAMN02675049,,,ILLUMINA,Illumina HiSeq 2000,PRJNA237362,202,749,
ERR260262,SAMEA1906466,,,ILLUMINA,Illumina HiSeq 2000,PRJEB1786,202,2995,
SRR2250475,SAMN02334094,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,658,
SRR2188756,SAMN02334021,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,640,
SRR1765505,SAMN02674697,,,ILLUMINA,Illumina HiSeq 2000,PRJNA237362,202,1273,
SRR2191939,SAMN02333944,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,581,
ERR8056503,SAMEA10741806,,,ILLUMINA,unspecified,PRJEB45799,299,7996,
SRR2194977,SAMN02334030,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,500,
SRR2237323,SAMN02334094,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,642,
SRR2244792,SAMN02334152,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,514,
ERR1137814,SAMEA3665332,,,ILLUMINA,NextSeq 500,PRJEB11532,158,498,
ERR1136984,SAMEA3664922,,,ILLUMINA,Illumina HiSeq 2500,PRJEB11532,196,1423,
ERR209896,SAMEA2042662,,,ILLUMINA,Illumina Genome Analyzer II,PRJEB1220,119,1161,
SRR059911,SAMN00045189,,,ILLUMINA,Illumina Genome Analyzer II,PRJNA48479,202,7780,
SRR1213566,SAMN02674887,,,ILLUMINA,Illumina HiSeq 2000,PRJNA237362,202,795,
ERR8478726,SAMEA10740265,,,ILLUMINA,unspecified,PRJEB45799,297,24927,
ERR479381,SAMEA2467029,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6070,171,1292,
ERR209094,SAMEA2042365,,,ILLUMINA,Illumina Genome Analyzer II,PRJEB1220,145,695,
ERR1137204,SAMEA3664748,,,ILLUMINA,Illumina HiSeq 2500,PRJEB11532,194,2165,
ERR1136716,SAMEA3664513,,,ILLUMINA,Illumina HiSeq 2500,PRJEB11532,197,2787,
ERR1137089,SAMEA3664785,,,ILLUMINA,Illumina HiSeq 2500,PRJEB11532,195,3593,
ERR480470,SAMEA2466911,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6070,68,198,
SRR1765373,SAMN02674707,,,ILLUMINA,Illumina HiSeq 2000,PRJNA237362,202,273,
ERR209159,SAMEA2042197,,,ILLUMINA,Illumina Genome Analyzer II,PRJEB1220,113,827,
ERR1136717,SAMEA3664514,,,ILLUMINA,Illumina HiSeq 2500,PRJEB11532,197,5251,
ERR1137163,SAMEA3664859,,,ILLUMINA,Illumina HiSeq 2500,PRJEB11532,194,1495,
SRR2199636,SAMN02333978,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,721,
SRR1765448,SAMN02674697,,,ILLUMINA,Illumina HiSeq 2000,PRJNA237362,202,1209,
ERR479130,SAMEA2467018,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6070,174,1357,
ERR1137109,SAMEA3664805,,,ILLUMINA,Illumina HiSeq 2500,PRJEB11532,194,1079,
ERR1137386,SAMEA3665172,,,ILLUMINA,NextSeq 500,PRJEB11532,158,4261,
SRR2193461,SAMN02334059,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,648,
SRR2194041,SAMN02334042,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,622,
ERR479129,SAMEA2467018,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6070,174,1363,
ERR479526,SAMEA2467049,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6070,171,1413,
ERR1137549,SAMEA3665209,,,ILLUMINA,NextSeq 500,PRJEB11532,158,2466,
ERR1137981,SAMEA3665313,,,ILLUMINA,NextSeq 500,PRJEB11532,79,157,
ERR1137817,SAMEA3665332,,,ILLUMINA,NextSeq 500,PRJEB11532,158,536,
SRR2195677,SAMN02334021,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,609,
ERR260159,SAMEA1906435,,,ILLUMINA,Illumina HiSeq 2000,PRJEB1786,202,2187,
ERR1137166,SAMEA3664862,,,ILLUMINA,Illumina HiSeq 2500,PRJEB11532,195,1597,
ERR527146,SAMEA2582024,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6337,200,4688,
ERR209168,SAMEA2042202,,,ILLUMINA,Illumina Genome Analyzer II,PRJEB1220,110,870,
SRR2228213,SAMN02334098,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,612,
SRR2246358,SAMN02334105,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,765,
SRR2188734,SAMN02334004,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,592,
SRR1215868,SAMN02675046,,,ILLUMINA,Illumina HiSeq 2000,PRJNA237362,202,444,
ERR478997,SAMEA2467014,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6070,174,1341,
ERR1136801,SAMEA3664598,,,ILLUMINA,Illumina HiSeq 2500,PRJEB11532,197,2949,
ERR321575,SAMEA2146552,,,ILLUMINA,Illumina HiSeq 2000,PRJEB4336,180,9430,
ERR481016,SAMEA2467050,,,ILLUMINA,Illumina HiSeq 2000,PRJEB6070,74,120,
SRR2193824,SAMN02333962,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,621,
SRR2228315,SAMN02334087,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,642,
SRR1765640,SAMN02674698,,,ILLUMINA,Illumina HiSeq 2000,PRJNA237362,202,708,
SRR2195794,SAMN02334043,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,569,
SRR2249506,SAMN02333925,,,ILLUMINA,Illumina HiSeq 2000,PRJNA217052,202,495,
ERR1137557,SAMEA3665217,,,ILLUMINA,NextSeq 500,PRJEB11532,158,812,
ERR1137650,SAMEA3665131,,,ILLUMINA,NextSeq 500,PRJEB11532,158,1002,
